filename,result,frame,conf
crop_0872_f00885_c0.47_55-56min.jpg,,00885,0.47
crop_0873_f00885_c0.37_55-56min.jpg,,00885,0.37
crop_0874_f00886_c0.57_55-56min.jpg,,00886,0.57
crop_0875_f00886_c0.47_55-56min.jpg,,00886,0.47
crop_0876_f00887_c0.54_55-56min.jpg,,00887,0.54
crop_0877_f00887_c0.47_55-56min.jpg,,00887,0.47
crop_0878_f00888_c0.49_55-56min.jpg,,00888,0.49
crop_0879_f00888_c0.47_55-56min.jpg,,00888,0.47
crop_0880_f00888_c0.41_55-56min.jpg,,00888,0.41
crop_0881_f00888_c0.39_55-56min.jpg,,00888,0.39
crop_0882_f00889_c0.48_55-56min.jpg,,00889,0.48
crop_0883_f00889_c0.43_55-56min.jpg,,00889,0.43
crop_0884_f00890_c0.48_55-56min.jpg,,00890,0.48
crop_0885_f00890_c0.42_55-56min.jpg,,00890,0.42
crop_0886_f00891_c0.45_55-56min.jpg,,00891,0.45
crop_0887_f00891_c0.36_55-56min.jpg,,00891,0.36
crop_0888_f00892_c0.45_55-56min.jpg,,00892,0.45
crop_0889_f00892_c0.42_55-56min.jpg,,00892,0.42
crop_0890_f00892_c0.35_55-56min.jpg,,00892,0.35
crop_0891_f00893_c0.44_55-56min.jpg,,00893,0.44
crop_0892_f00893_c0.43_55-56min.jpg,,00893,0.43
crop_0893_f00893_c0.36_55-56min.jpg,,00893,0.36
crop_0894_f00894_c0.41_55-56min.jpg,,00894,0.41
crop_0895_f00894_c0.40_55-56min.jpg,,00894,0.40
crop_0896_f00894_c0.39_55-56min.jpg,,00894,0.39
crop_0897_f00895_c0.41_55-56min.jpg,,00895,0.41
crop_0898_f00895_c0.37_55-56min.jpg,,00895,0.37
crop_0899_f00896_c0.49_55-56min.jpg,,00896,0.49
crop_0900_f00896_c0.41_55-56min.jpg,,00896,0.41
crop_0901_f00896_c0.40_55-56min.jpg,,00896,0.40
crop_0902_f00897_c0.49_55-56min.jpg,,00897,0.49
crop_0903_f00897_c0.40_55-56min.jpg,,00897,0.40
crop_0904_f00897_c0.37_55-56min.jpg,,00897,0.37
crop_0905_f00898_c0.43_55-56min.jpg,,00898,0.43
crop_0906_f00898_c0.38_55-56min.jpg,,00898,0.38
crop_0907_f00899_c0.36_55-56min.jpg,,00899,0.36
crop_0908_f00904_c0.39_55-56min.jpg,,00904,0.39
crop_0909_f00905_c0.52_55-56min.jpg,,00905,0.52
crop_0910_f00906_c0.45_55-56min.jpg,,00906,0.45
crop_0911_f00907_c0.45_55-56min.jpg,,00907,0.45
crop_0912_f00912_c0.37_55-56min.jpg,,00912,0.37
crop_0913_f00917_c0.40_55-56min.jpg,,00917,0.40
crop_0914_f00918_c0.49_55-56min.jpg,,00918,0.49
crop_0915_f00918_c0.40_55-56min.jpg,,00918,0.40
crop_0916_f00919_c0.41_55-56min.jpg,,00919,0.41
crop_0917_f00919_c0.37_55-56min.jpg,,00919,0.37
crop_0918_f00919_c0.36_55-56min.jpg,,00919,0.36
crop_0919_f00920_c0.37_55-56min.jpg,,00920,0.37
crop_0920_f00920_c0.36_55-56min.jpg,,00920,0.36
crop_0921_f00921_c0.39_55-56min.jpg,,00921,0.39
crop_0922_f00922_c0.40_55-56min.jpg,,00922,0.40
crop_0923_f00923_c0.42_55-56min.jpg,,00923,0.42
crop_0924_f00924_c0.44_55-56min.jpg,,00924,0.44
crop_0925_f00925_c0.45_55-56min.jpg,,00925,0.45
crop_0926_f00925_c0.41_55-56min.jpg,,00925,0.41
crop_0927_f00926_c0.45_55-56min.jpg,,00926,0.45
crop_0928_f00927_c0.46_55-56min.jpg,,00927,0.46
crop_0929_f00928_c0.46_55-56min.jpg,,00928,0.46
crop_0930_f00929_c0.47_55-56min.jpg,,00929,0.47
crop_0931_f00930_c0.46_55-56min.jpg,,00930,0.46
crop_0932_f00931_c0.44_55-56min.jpg,,00931,0.44
crop_0933_f00932_c0.47_55-56min.jpg,,00932,0.47
crop_0934_f00933_c0.47_55-56min.jpg,,00933,0.47
crop_0935_f00934_c0.46_55-56min.jpg,,00934,0.46
crop_0936_f00934_c0.37_55-56min.jpg,,00934,0.37
crop_0937_f00935_c0.49_55-56min.jpg,,00935,0.49
crop_0938_f00935_c0.47_55-56min.jpg,,00935,0.47
crop_0939_f00935_c0.36_55-56min.jpg,,00935,0.36
crop_0940_f00936_c0.47_55-56min.jpg,,00936,0.47
crop_0941_f00937_c0.49_55-56min.jpg,,00937,0.49
crop_0942_f00938_c0.50_55-56min.jpg,,00938,0.50
crop_0943_f00938_c0.35_55-56min.jpg,,00938,0.35
crop_0944_f00939_c0.51_55-56min.jpg,,00939,0.51
crop_0945_f00939_c0.36_55-56min.jpg,,00939,0.36
crop_0946_f00940_c0.52_55-56min.jpg,,00940,0.52
crop_0947_f00940_c0.42_55-56min.jpg,,00940,0.42
crop_0948_f00940_c0.40_55-56min.jpg,,00940,0.40
crop_0949_f00940_c0.35_55-56min.jpg,,00940,0.35
crop_0950_f00941_c0.50_55-56min.jpg,,00941,0.50
crop_0951_f00942_c0.50_55-56min.jpg,,00942,0.50
crop_0952_f00942_c0.37_55-56min.jpg,,00942,0.37
crop_0953_f00943_c0.50_55-56min.jpg,,00943,0.50
crop_0954_f00944_c0.51_55-56min.jpg,,00944,0.51
crop_0955_f00945_c0.50_55-56min.jpg,,00945,0.50
crop_0956_f00946_c0.50_55-56min.jpg,,00946,0.50
crop_0957_f00947_c0.50_55-56min.jpg,,00947,0.50
crop_0958_f00947_c0.46_55-56min.jpg,,00947,0.46
crop_0959_f00948_c0.50_55-56min.jpg,,00948,0.50
crop_0960_f00948_c0.50_55-56min.jpg,,00948,0.50
crop_0961_f00949_c0.68_55-56min.jpg,,00949,0.68
crop_0962_f00949_c0.50_55-56min.jpg,,00949,0.50
crop_0963_f00950_c0.51_55-56min.jpg,,00950,0.51
crop_0964_f00951_c0.51_55-56min.jpg,,00951,0.51
crop_0965_f00952_c0.50_55-56min.jpg,,00952,0.50
crop_0966_f00953_c0.50_55-56min.jpg,,00953,0.50
crop_0967_f00953_c0.48_55-56min.jpg,,00953,0.48
crop_0968_f00954_c0.50_55-56min.jpg,,00954,0.50
crop_0969_f00954_c0.42_55-56min.jpg,,00954,0.42
crop_0970_f00955_c0.50_55-56min.jpg,,00955,0.50
crop_0971_f00955_c0.40_55-56min.jpg,,00955,0.40
crop_0972_f00956_c0.50_55-56min.jpg,,00956,0.50
crop_0973_f00957_c0.52_55-56min.jpg,,00957,0.52
crop_0974_f00957_c0.38_55-56min.jpg,,00957,0.38
crop_0975_f00959_c0.51_55-56min.jpg,,00959,0.51
crop_0976_f00959_c0.45_55-56min.jpg,,00959,0.45
crop_0977_f00959_c0.42_55-56min.jpg,,00959,0.42
crop_0978_f00959_c0.39_55-56min.jpg,,00959,0.39
crop_0979_f00960_c0.54_55-56min.jpg,,00960,0.54
crop_0980_f00960_c0.37_55-56min.jpg,,00960,0.37
crop_0981_f00960_c0.37_55-56min.jpg,,00960,0.37
crop_0982_f00961_c0.46_55-56min.jpg,,00961,0.46
crop_0983_f00961_c0.41_55-56min.jpg,,00961,0.41
crop_0984_f00961_c0.38_55-56min.jpg,,00961,0.38
crop_0985_f00962_c0.43_55-56min.jpg,,00962,0.43
crop_0986_f00962_c0.36_55-56min.jpg,,00962,0.36
crop_0987_f00962_c0.36_55-56min.jpg,,00962,0.36
crop_0988_f00963_c0.41_55-56min.jpg,,00963,0.41
crop_0989_f00964_c0.43_55-56min.jpg,,00964,0.43
crop_0990_f00965_c0.47_55-56min.jpg,,00965,0.47
crop_0991_f00965_c0.41_55-56min.jpg,,00965,0.41
crop_0992_f00965_c0.36_55-56min.jpg,,00965,0.36
crop_0993_f00966_c0.52_55-56min.jpg,,00966,0.52
crop_0994_f00966_c0.42_55-56min.jpg,,00966,0.42
crop_0995_f00966_c0.39_55-56min.jpg,,00966,0.39
crop_0996_f00967_c0.58_55-56min.jpg,,00967,0.58
crop_0997_f00967_c0.51_55-56min.jpg,,00967,0.51
crop_0998_f00967_c0.45_55-56min.jpg,,00967,0.45
crop_0999_f00967_c0.44_55-56min.jpg,,00967,0.44
crop_1000_f00967_c0.41_55-56min.jpg,,00967,0.41
crop_1001_f00968_c0.54_55-56min.jpg,,00968,0.54
crop_1002_f00968_c0.53_55-56min.jpg,,00968,0.53
crop_1003_f00968_c0.48_55-56min.jpg,,00968,0.48
crop_1004_f00968_c0.47_55-56min.jpg,,00968,0.47
crop_1005_f00968_c0.45_55-56min.jpg,,00968,0.45
crop_1006_f00968_c0.44_55-56min.jpg,,00968,0.44
crop_1007_f00968_c0.38_55-56min.jpg,,00968,0.38
crop_1008_f00969_c0.65_55-56min.jpg,,00969,0.65
crop_1009_f00969_c0.57_55-56min.jpg,,00969,0.57
crop_1010_f00969_c0.48_55-56min.jpg,,00969,0.48
crop_1011_f00969_c0.44_55-56min.jpg,,00969,0.44
crop_1012_f00969_c0.35_55-56min.jpg,,00969,0.35
crop_1013_f00970_c0.71_55-56min.jpg,,00970,0.71
crop_1014_f00970_c0.70_55-56min.jpg,,00970,0.70
crop_1015_f00970_c0.62_55-56min.jpg,,00970,0.62
crop_1016_f00970_c0.53_55-56min.jpg,,00970,0.53
crop_1017_f00970_c0.49_55-56min.jpg,,00970,0.49
crop_1018_f00971_c0.59_55-56min.jpg,,00971,0.59
crop_1019_f00971_c0.56_55-56min.jpg,,00971,0.56
crop_1020_f00971_c0.54_55-56min.jpg,,00971,0.54
crop_1021_f00971_c0.46_55-56min.jpg,,00971,0.46
crop_1022_f00971_c0.44_55-56min.jpg,,00971,0.44
crop_1023_f00971_c0.42_55-56min.jpg,,00971,0.42
crop_1024_f00971_c0.36_55-56min.jpg,,00971,0.36
crop_1025_f00972_c0.51_55-56min.jpg,,00972,0.51
crop_1026_f00972_c0.48_55-56min.jpg,,00972,0.48
crop_1027_f00972_c0.39_55-56min.jpg,,00972,0.39
crop_1028_f00972_c0.36_55-56min.jpg,,00972,0.36
crop_1029_f00972_c0.35_55-56min.jpg,,00972,0.35
crop_1030_f00973_c0.58_55-56min.jpg,,00973,0.58
crop_1031_f00973_c0.53_55-56min.jpg,,00973,0.53
crop_1032_f00973_c0.53_55-56min.jpg,,00973,0.53
crop_1033_f00973_c0.49_55-56min.jpg,,00973,0.49
crop_1034_f00973_c0.46_55-56min.jpg,,00973,0.46
crop_1035_f00973_c0.39_55-56min.jpg,,00973,0.39
crop_1036_f00974_c0.68_55-56min.jpg,,00974,0.68
crop_1037_f00974_c0.50_55-56min.jpg,,00974,0.50
crop_1038_f00974_c0.48_55-56min.jpg,,00974,0.48
crop_1039_f00974_c0.47_55-56min.jpg,,00974,0.47
crop_1040_f00974_c0.40_55-56min.jpg,,00974,0.40
crop_1041_f00975_c0.59_55-56min.jpg,,00975,0.59
crop_1042_f00975_c0.53_55-56min.jpg,,00975,0.53
crop_1043_f00975_c0.37_55-56min.jpg,,00975,0.37
crop_1044_f00976_c0.70_55-56min.jpg,,00976,0.70
crop_1045_f00976_c0.58_55-56min.jpg,,00976,0.58
crop_1046_f00976_c0.46_55-56min.jpg,,00976,0.46
crop_1047_f00976_c0.36_55-56min.jpg,,00976,0.36
crop_1048_f00977_c0.41_55-56min.jpg,,00977,0.41
crop_1049_f00977_c0.39_55-56min.jpg,,00977,0.39
crop_1050_f00977_c0.38_55-56min.jpg,,00977,0.38
crop_1051_f00977_c0.37_55-56min.jpg,,00977,0.37
crop_1052_f00977_c0.36_55-56min.jpg,,00977,0.36
crop_1053_f00977_c0.36_55-56min.jpg,,00977,0.36
crop_1054_f00978_c0.49_55-56min.jpg,,00978,0.49
crop_1055_f00978_c0.43_55-56min.jpg,,00978,0.43
crop_1056_f00978_c0.40_55-56min.jpg,,00978,0.40
crop_1057_f00979_c0.54_55-56min.jpg,,00979,0.54
crop_1058_f00980_c0.61_55-56min.jpg,,00980,0.61
crop_1059_f00980_c0.47_55-56min.jpg,,00980,0.47
crop_1060_f00980_c0.37_55-56min.jpg,,00980,0.37
crop_1061_f00981_c0.63_55-56min.jpg,,00981,0.63
crop_1062_f00981_c0.48_55-56min.jpg,,00981,0.48
crop_1063_f00981_c0.44_55-56min.jpg,,00981,0.44
crop_1064_f00982_c0.45_55-56min.jpg,,00982,0.45
crop_1065_f00982_c0.41_55-56min.jpg,,00982,0.41
crop_1066_f00982_c0.37_55-56min.jpg,,00982,0.37
crop_1067_f00982_c0.37_55-56min.jpg,,00982,0.37
crop_1068_f00983_c0.60_55-56min.jpg,,00983,0.60
crop_1069_f00983_c0.36_55-56min.jpg,,00983,0.36
crop_1070_f00984_c0.56_55-56min.jpg,,00984,0.56
crop_1071_f00984_c0.55_55-56min.jpg,,00984,0.55
crop_1072_f00984_c0.44_55-56min.jpg,,00984,0.44
crop_1073_f00984_c0.43_55-56min.jpg,,00984,0.43
crop_1074_f00985_c0.43_55-56min.jpg,,00985,0.43
crop_1075_f00985_c0.36_55-56min.jpg,,00985,0.36
crop_1076_f00986_c0.54_55-56min.jpg,,00986,0.54
crop_1077_f00986_c0.44_55-56min.jpg,,00986,0.44
crop_1078_f00987_c0.64_55-56min.jpg,,00987,0.64
crop_1079_f00987_c0.40_55-56min.jpg,,00987,0.40
crop_1080_f00988_c0.65_55-56min.jpg,,00988,0.65
crop_1081_f00988_c0.53_55-56min.jpg,,00988,0.53
crop_1082_f00988_c0.36_55-56min.jpg,,00988,0.36
crop_1083_f00989_c0.52_55-56min.jpg,,00989,0.52
crop_1084_f00989_c0.43_55-56min.jpg,,00989,0.43
crop_1085_f00989_c0.40_55-56min.jpg,,00989,0.40
crop_1086_f00990_c0.53_55-56min.jpg,,00990,0.53
crop_1087_f00990_c0.49_55-56min.jpg,,00990,0.49
crop_1088_f00990_c0.46_55-56min.jpg,,00990,0.46
crop_1089_f00990_c0.39_55-56min.jpg,,00990,0.39
crop_1090_f00991_c0.65_55-56min.jpg,,00991,0.65
crop_1091_f00991_c0.50_55-56min.jpg,,00991,0.50
crop_1092_f00992_c0.53_55-56min.jpg,,00992,0.53
crop_1093_f00992_c0.52_55-56min.jpg,,00992,0.52
crop_1094_f00993_c0.48_55-56min.jpg,,00993,0.48
crop_1095_f00994_c0.57_55-56min.jpg,,00994,0.57
crop_1096_f00994_c0.43_55-56min.jpg,,00994,0.43
crop_1097_f00995_c0.43_55-56min.jpg,,00995,0.43
crop_1098_f00995_c0.40_55-56min.jpg,,00995,0.40
crop_1099_f00996_c0.52_55-56min.jpg,,00996,0.52
crop_1100_f00996_c0.38_55-56min.jpg,,00996,0.38
crop_1101_f00997_c0.54_55-56min.jpg,,00997,0.54
crop_1102_f00999_c0.61_55-56min.jpg,,00999,0.61
crop_1103_f01000_c0.54_55-56min.jpg,,01000,0.54
crop_1104_f01001_c0.41_55-56min.jpg,,01001,0.41
crop_1105_f01002_c0.46_55-56min.jpg,,01002,0.46
crop_1106_f01003_c0.58_55-56min.jpg,,01003,0.58
crop_1107_f01003_c0.38_55-56min.jpg,,01003,0.38
crop_1108_f01004_c0.60_55-56min.jpg,,01004,0.60
crop_1109_f01005_c0.60_55-56min.jpg,,01005,0.60
crop_1110_f01005_c0.45_55-56min.jpg,,01005,0.45
crop_1111_f01006_c0.50_55-56min.jpg,,01006,0.50
crop_1112_f01012_c0.40_55-56min.jpg,,01012,0.40
crop_1113_f01013_c0.52_55-56min.jpg,,01013,0.52
crop_1114_f01013_c0.47_55-56min.jpg,,01013,0.47
crop_1115_f01014_c0.54_55-56min.jpg,,01014,0.54
crop_1116_f01015_c0.42_55-56min.jpg,,01015,0.42
crop_1117_f01015_c0.39_55-56min.jpg,,01015,0.39
crop_1118_f01016_c0.46_55-56min.jpg,,01016,0.46
crop_1119_f01018_c0.64_55-56min.jpg,,01018,0.64
crop_1120_f01018_c0.44_55-56min.jpg,,01018,0.44
crop_1121_f01019_c0.55_55-56min.jpg,,01019,0.55
crop_1122_f01020_c0.36_55-56min.jpg,,01020,0.36
crop_1123_f01021_c0.38_55-56min.jpg,,01021,0.38
crop_1124_f01022_c0.46_55-56min.jpg,,01022,0.46
crop_1125_f01023_c0.43_55-56min.jpg,,01023,0.43
crop_1126_f01024_c0.51_55-56min.jpg,,01024,0.51
crop_1127_f01024_c0.36_55-56min.jpg,,01024,0.36
crop_1128_f01024_c0.35_55-56min.jpg,,01024,0.35
crop_1129_f01026_c0.36_55-56min.jpg,,01026,0.36
crop_1130_f01027_c0.53_55-56min.jpg,,01027,0.53
crop_1131_f01028_c0.43_55-56min.jpg,,01028,0.43
crop_1132_f01028_c0.38_55-56min.jpg,,01028,0.38
crop_1133_f01029_c0.58_55-56min.jpg,,01029,0.58
crop_1134_f01030_c0.44_55-56min.jpg,,01030,0.44
crop_1135_f01031_c0.59_55-56min.jpg,,01031,0.59
crop_1136_f01031_c0.47_55-56min.jpg,,01031,0.47
crop_1137_f01032_c0.50_55-56min.jpg,,01032,0.50
crop_1138_f01033_c0.36_55-56min.jpg,,01033,0.36
crop_1139_f01034_c0.43_55-56min.jpg,,01034,0.43
crop_1140_f01035_c0.46_55-56min.jpg,,01035,0.46
crop_1141_f01036_c0.48_55-56min.jpg,,01036,0.48
crop_1142_f01037_c0.53_55-56min.jpg,,01037,0.53
crop_1143_f01037_c0.39_55-56min.jpg,,01037,0.39
crop_1144_f01038_c0.53_55-56min.jpg,,01038,0.53
crop_1145_f01038_c0.49_55-56min.jpg,,01038,0.49
crop_1146_f01039_c0.59_55-56min.jpg,,01039,0.59
crop_1147_f01039_c0.50_55-56min.jpg,,01039,0.50
crop_1148_f01040_c0.59_55-56min.jpg,,01040,0.59
crop_1149_f01040_c0.42_55-56min.jpg,,01040,0.42
crop_1150_f01041_c0.44_55-56min.jpg,,01041,0.44
crop_1151_f01041_c0.37_55-56min.jpg,,01041,0.37
crop_1152_f01042_c0.44_55-56min.jpg,,01042,0.44
crop_1153_f01043_c0.51_55-56min.jpg,,01043,0.51
crop_1154_f01044_c0.59_55-56min.jpg,,01044,0.59
crop_1155_f01045_c0.54_55-56min.jpg,,01045,0.54
crop_1156_f01046_c0.60_55-56min.jpg,,01046,0.60
crop_1157_f01046_c0.43_55-56min.jpg,,01046,0.43
crop_1158_f01047_c0.65_55-56min.jpg,,01047,0.65
crop_1159_f01047_c0.39_55-56min.jpg,,01047,0.39
crop_1160_f01048_c0.51_55-56min.jpg,,01048,0.51
crop_1161_f01048_c0.46_55-56min.jpg,,01048,0.46
crop_1162_f01049_c0.43_55-56min.jpg,,01049,0.43
crop_1163_f01049_c0.35_55-56min.jpg,,01049,0.35
crop_1164_f01050_c0.48_55-56min.jpg,,01050,0.48
crop_1165_f01050_c0.38_55-56min.jpg,,01050,0.38
crop_1166_f01051_c0.55_55-56min.jpg,,01051,0.55
crop_1167_f01051_c0.39_55-56min.jpg,,01051,0.39
crop_1168_f01052_c0.45_55-56min.jpg,,01052,0.45
crop_1169_f01053_c0.50_55-56min.jpg,,01053,0.50
crop_1170_f01054_c0.65_55-56min.jpg,,01054,0.65
crop_1171_f01059_c0.41_55-56min.jpg,,01059,0.41
crop_1172_f01059_c0.41_55-56min.jpg,,01059,0.41
crop_1173_f01066_c0.55_55-56min.jpg,,01066,0.55
crop_1174_f01067_c0.50_55-56min.jpg,,01067,0.50
crop_1175_f01073_c0.39_55-56min.jpg,,01073,0.39
crop_1176_f01078_c0.37_55-56min.jpg,,01078,0.37
crop_1177_f01081_c0.61_55-56min.jpg,,01081,0.61
crop_1178_f01082_c0.55_55-56min.jpg,,01082,0.55
crop_1179_f01083_c0.57_55-56min.jpg,,01083,0.57
crop_1180_f01084_c0.52_55-56min.jpg,,01084,0.52
crop_1181_f01085_c0.51_55-56min.jpg,,01085,0.51
crop_1182_f01086_c0.52_55-56min.jpg,,01086,0.52
crop_1183_f01113_c0.46_55-56min.jpg,,01113,0.46
crop_1184_f01127_c0.59_55-56min.jpg,,01127,0.59
crop_1185_f01190_c0.51_55-56min.jpg,,01190,0.51
crop_1186_f01195_c0.43_55-56min.jpg,,01195,0.43
crop_1187_f01200_c0.40_55-56min.jpg,,01200,0.40
crop_1188_f01206_c0.55_55-56min.jpg,,01206,0.55
crop_1189_f01216_c0.58_55-56min.jpg,,01216,0.58
crop_1190_f01217_c0.57_55-56min.jpg,,01217,0.57
crop_1191_f01220_c0.50_55-56min.jpg,,01220,0.50
crop_1192_f01221_c0.59_55-56min.jpg,,01221,0.59
crop_1193_f01222_c0.48_55-56min.jpg,,01222,0.48
crop_1194_f01223_c0.35_55-56min.jpg,,01223,0.35
crop_1195_f01224_c0.46_55-56min.jpg,,01224,0.46
crop_1196_f01224_c0.40_55-56min.jpg,,01224,0.40
crop_1197_f01225_c0.60_55-56min.jpg,,01225,0.60
crop_1198_f01225_c0.45_55-56min.jpg,,01225,0.45
crop_1199_f01226_c0.66_55-56min.jpg,,01226,0.66
crop_1200_f01240_c0.38_55-56min.jpg,,01240,0.38
crop_1201_f01242_c0.59_55-56min.jpg,,01242,0.59
crop_1202_f01244_c0.52_55-56min.jpg,,01244,0.52
crop_1203_f01245_c0.59_55-56min.jpg,,01245,0.59
crop_1204_f01245_c0.58_55-56min.jpg,,01245,0.58
crop_1205_f01246_c0.60_55-56min.jpg,,01246,0.60
crop_1206_f01247_c0.60_55-56min.jpg,,01247,0.60
crop_1207_f01249_c0.43_55-56min.jpg,,01249,0.43
crop_1208_f01251_c0.67_55-56min.jpg,,01251,0.67
crop_1209_f01252_c0.59_55-56min.jpg,,01252,0.59
crop_1210_f01253_c0.42_55-56min.jpg,,01253,0.42
crop_1211_f01254_c0.46_55-56min.jpg,,01254,0.46
crop_1212_f01254_c0.40_55-56min.jpg,,01254,0.40
crop_1213_f01255_c0.45_55-56min.jpg,,01255,0.45
crop_1214_f01255_c0.37_55-56min.jpg,,01255,0.37
crop_1215_f01256_c0.58_55-56min.jpg,,01256,0.58
crop_1216_f01261_c0.56_55-56min.jpg,,01261,0.56
crop_1217_f01263_c0.63_55-56min.jpg,,01263,0.63
crop_1218_f01263_c0.40_55-56min.jpg,,01263,0.40
crop_1219_f01269_c0.45_55-56min.jpg,,01269,0.45
crop_1220_f01270_c0.38_55-56min.jpg,,01270,0.38
crop_1221_f01271_c0.58_55-56min.jpg,,01271,0.58
crop_1222_f01271_c0.57_55-56min.jpg,,01271,0.57
crop_1223_f01272_c0.52_55-56min.jpg,,01272,0.52
crop_1224_f01272_c0.48_55-56min.jpg,,01272,0.48
crop_1225_f01273_c0.40_55-56min.jpg,,01273,0.40
crop_1226_f01273_c0.40_55-56min.jpg,,01273,0.40
crop_1227_f01274_c0.41_55-56min.jpg,,01274,0.41
crop_1228_f01274_c0.37_55-56min.jpg,,01274,0.37
crop_1229_f01277_c0.55_55-56min.jpg,,01277,0.55
crop_1230_f01278_c0.42_55-56min.jpg,,01278,0.42
crop_1231_f01280_c0.35_55-56min.jpg,,01280,0.35
crop_1232_f01281_c0.48_55-56min.jpg,,01281,0.48
crop_1233_f01283_c0.64_55-56min.jpg,,01283,0.64
crop_1234_f01284_c0.40_55-56min.jpg,,01284,0.40
crop_1235_f01285_c0.51_55-56min.jpg,,01285,0.51
crop_1236_f01286_c0.49_55-56min.jpg,,01286,0.49
crop_1237_f01287_c0.49_55-56min.jpg,,01287,0.49
crop_1238_f01288_c0.46_55-56min.jpg,,01288,0.46
crop_1239_f01290_c0.52_55-56min.jpg,,01290,0.52
crop_1240_f01291_c0.38_55-56min.jpg,,01291,0.38
crop_1241_f01292_c0.39_55-56min.jpg,,01292,0.39
crop_1242_f01293_c0.48_55-56min.jpg,,01293,0.48
crop_1243_f01293_c0.39_55-56min.jpg,,01293,0.39
crop_1244_f01300_c0.54_55-56min.jpg,,01300,0.54
crop_1245_f01305_c0.41_55-56min.jpg,,01305,0.41
crop_1246_f01314_c0.36_55-56min.jpg,,01314,0.36
crop_1247_f01318_c0.39_55-56min.jpg,,01318,0.39
crop_1248_f01319_c0.47_55-56min.jpg,,01319,0.47
crop_1249_f01320_c0.64_55-56min.jpg,,01320,0.64
crop_1250_f01320_c0.43_55-56min.jpg,,01320,0.43
crop_1251_f01321_c0.51_55-56min.jpg,,01321,0.51
crop_1252_f01322_c0.52_55-56min.jpg,,01322,0.52
crop_1253_f01324_c0.41_55-56min.jpg,,01324,0.41
crop_1254_f01325_c0.43_55-56min.jpg,,01325,0.43
crop_1255_f01326_c0.54_55-56min.jpg,,01326,0.54
crop_1256_f01327_c0.50_55-56min.jpg,,01327,0.50
crop_1257_f01328_c0.56_55-56min.jpg,,01328,0.56
crop_1258_f01329_c0.39_55-56min.jpg,,01329,0.39
crop_1259_f01330_c0.40_55-56min.jpg,,01330,0.40
crop_1260_f01333_c0.50_55-56min.jpg,,01333,0.50
crop_1261_f01334_c0.57_55-56min.jpg,,01334,0.57
crop_1262_f01335_c0.46_55-56min.jpg,,01335,0.46
crop_1263_f01336_c0.46_55-56min.jpg,,01336,0.46
crop_1264_f01343_c0.38_55-56min.jpg,,01343,0.38
crop_1265_f01358_c0.56_55-56min.jpg,,01358,0.56
crop_1266_f01359_c0.57_55-56min.jpg,,01359,0.57
crop_1267_f01360_c0.37_55-56min.jpg,,01360,0.37
crop_1268_f01369_c0.39_55-56min.jpg,,01369,0.39
crop_1269_f01369_c0.35_55-56min.jpg,,01369,0.35
crop_1270_f01375_c0.59_55-56min.jpg,,01375,0.59
crop_1271_f01375_c0.47_55-56min.jpg,,01375,0.47
crop_1272_f01376_c0.60_55-56min.jpg,,01376,0.60
crop_1273_f01376_c0.51_55-56min.jpg,,01376,0.51
crop_1274_f01389_c0.35_55-56min.jpg,,01389,0.35
crop_1275_f01390_c0.63_55-56min.jpg,,01390,0.63
crop_1276_f01391_c0.50_55-56min.jpg,,01391,0.50
crop_1277_f01392_c0.48_55-56min.jpg,,01392,0.48
crop_1278_f01393_c0.66_55-56min.jpg,,01393,0.66
crop_1279_f01394_c0.56_55-56min.jpg,,01394,0.56
crop_1280_f01395_c0.35_55-56min.jpg,,01395,0.35
crop_1281_f01405_c0.44_55-56min.jpg,,01405,0.44
crop_1282_f01406_c0.41_55-56min.jpg,,01406,0.41
crop_1283_f01420_c0.40_55-56min.jpg,,01420,0.40
crop_1284_f01421_c0.54_55-56min.jpg,,01421,0.54
crop_1285_f01422_c0.41_55-56min.jpg,,01422,0.41
crop_1286_f01447_c0.40_55-56min.jpg,,01447,0.40
crop_1287_f01448_c0.59_55-56min.jpg,,01448,0.59
crop_1288_f01449_c0.53_55-56min.jpg,,01449,0.53
crop_1289_f01450_c0.44_55-56min.jpg,,01450,0.44
crop_1290_f01461_c0.42_55-56min.jpg,,01461,0.42
